CustomerId,total_transaction_amount,average_transaction_amount,transaction_count,std_transaction_amount,total_value,average_value,max_value,credit_txn_ratio,debit_txn_ratio,unique_product_categories,unique_channels,unique_providers,fraud_txn_count,most_common_product_category,most_common_channel,most_common_pricing_strategy,avg_transaction_hour,avg_transaction_day,avg_transaction_month,avg_transaction_year,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_3577,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,9.0,29.0,1.0,2019.0,16,1,1000,0,1
CustomerId_3578,6600.0,1320.0,5,2493.453929792969,9400,1880.0,4500,0.6,0.4,2,2,2,0,financial_services,ChannelId_2,2,10.0,25.8,11.4,2018.0,49,5,9400,3,0
CustomerId_3579,7700.0,2566.6666666666665,3,2990.5406423142513,8974,2991.3333333333335,6874,0.3333333333333333,0.6666666666666666,3,2,2,0,airtime,ChannelId_3,2,14.666666666666666,28.666666666666668,4.333333333333333,2018.6666666666667,15,3,8974,0,1
CustomerId_3581,2650000.0,88333.33333333333,30,130068.77049265619,2722000,90733.33333333333,480000,0.26666666666666666,0.7333333333333333,3,2,3,0,ticket,ChannelId_3,2,13.5,15.266666666666667,11.266666666666667,2018.0666666666666,32,30,2722000,2,0
CustomerId_3582,66665.0,966.1594202898551,69,1352.4167216199694,70335,1019.3478260869565,6000,0.4057971014492754,0.5942028985507246,3,2,4,0,financial_services,ChannelId_3,2,14.594202898550725,20.579710144927535,1.1884057971014492,2019.0,1,69,70335,2,0
CustomerId_3583,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,12.0,28.0,12.0,2018.0,47,5,31000,3,0
CustomerId_3589,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,10.0,16.0,12.0,2018.0,59,1,1000,3,0
CustomerId_359,24000.0,2400.0,10,4087.9225911349045,36000,3600.0,10000,0.2,0.8,2,2,3,0,airtime,ChannelId_3,2,19.9,14.0,12.0,2018.0,61,10,36000,3,0
CustomerId_3590,464308.2,7611.609836065574,61,20575.271165630722,485356,7956.6557377049185,100000,0.3770491803278688,0.6229508196721312,6,3,5,0,airtime,ChannelId_3,2,12.459016393442623,14.655737704918034,7.983606557377049,2018.360655737705,1,61,485356,2,0
CustomerId_3592,4000.0,2000.0,2,0.0,4000,2000.0,2000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,10.0,20.0,1.0,2019.0,24,2,4000,0,1
CustomerId_3593,26000.0,13000.0,2,0.0,29180,14590.0,14590,0.0,1.0,1,1,1,0,utility_bill,ChannelId_3,2,18.5,25.0,11.0,2018.0,80,2,29180,3,0
CustomerId_3595,17770.0,772.6086956521739,23,3939.925815396787,69770,3033.478260869565,11200,0.43478260869565216,0.5652173913043478,4,3,5,0,financial_services,ChannelId_3,2,12.869565217391305,12.826086956521738,1.565217391304348,2019.0,1,23,69770,2,0
CustomerId_3597,66520.0,2558.4615384615386,26,3325.9172476869503,69802,2684.6923076923076,10000,0.34615384615384615,0.6538461538461539,4,2,3,0,financial_services,ChannelId_3,2,13.692307692307692,19.23076923076923,6.615384615384615,2018.5,4,26,69802,2,0
CustomerId_3599,31080.0,2072.0,15,1810.3204136284826,31920,2128.0,3500,0.4,0.6,2,2,2,0,tv,ChannelId_3,2,10.266666666666667,17.866666666666667,7.8,2018.4,9,15,31920,2,0
CustomerId_3600,354772.0,4794.216216216216,74,6697.207666479563,560372,7572.594594594595,11200,0.33783783783783783,0.6621621621621622,3,2,5,0,airtime,ChannelId_3,2,7.797297297297297,15.54054054054054,5.905405405405405,2018.5675675675675,2,74,560372,2,0
CustomerId_3601,80000.0,8888.888888888889,9,10373.577546396957,102000,11333.333333333334,20000,0.3333333333333333,0.6666666666666666,2,2,4,0,financial_services,ChannelId_3,2,8.0,8.0,2.0,2019.0,6,9,102000,2,0
CustomerId_3602,269841.34,1237.8043119266056,218,2502.7460410494496,276902,1270.1926605504586,13000,0.3853211009174312,0.6146788990825688,2,2,3,0,financial_services,ChannelId_3,2,13.325688073394495,17.073394495412845,1.2568807339449541,2018.9954128440368,1,218,276902,2,0
CustomerId_3605,273650.0,3648.6666666666665,75,5472.628286331929,388350,5178.0,15000,0.38666666666666666,0.6133333333333333,2,2,3,0,airtime,ChannelId_3,2,11.72,15.0,5.266666666666667,2018.6133333333332,1,75,388350,2,0
CustomerId_3608,29148.4,1534.1263157894737,19,2155.014254359174,31572,1661.6842105263158,5500,0.42105263157894735,0.5789473684210527,4,2,3,0,financial_services,ChannelId_3,2,12.210526315789474,24.210526315789473,11.263157894736842,2018.0,57,19,31572,3,0
CustomerId_3609,11207.2,933.9333333333334,12,1578.3446963848107,15053,1254.4166666666667,5000,0.4166666666666667,0.5833333333333334,4,2,3,0,financial_services,ChannelId_3,2,12.833333333333334,22.666666666666668,12.0,2018.0,47,12,15053,3,0
CustomerId_361,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,12.0,28.0,12.0,2018.0,47,5,31000,3,0
CustomerId_3610,74840.0,2414.1935483870966,31,6410.139766647604,76020,2452.2580645161293,36000,0.2903225806451613,0.7096774193548387,3,2,3,0,airtime,ChannelId_3,2,10.870967741935484,4.129032258064516,1.3548387096774193,2018.967741935484,29,31,76020,2,0
CustomerId_3611,40963.0,1412.5172413793102,29,4209.498889592184,72937,2515.0689655172414,14000,0.3448275862068966,0.6551724137931034,4,3,3,0,airtime,ChannelId_3,2,11.96551724137931,19.24137931034483,7.551724137931035,2018.344827586207,20,29,72937,2,0
CustomerId_3613,364103.15,1542.8099576271188,236,1997.375715409299,383922,1626.7881355932204,8110,0.3432203389830508,0.6567796610169492,4,2,4,0,financial_services,ChannelId_3,2,13.61864406779661,16.96186440677966,4.720338983050848,2018.6694915254238,1,236,383922,2,0
CustomerId_3614,-10.0,-2.5,4,707.1244586351119,2010,502.5,1000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,4.0,10.25,2.0,2019.0,2,4,2010,0,1
CustomerId_3615,9780.0,3260.0,3,6714.372643814164,12220,4073.3333333333335,11000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,14.0,24.0,12.0,2018.0,51,3,12220,3,0
CustomerId_3616,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,1,5.0,8.0,2.0,2019.0,6,1,1000,0,1
CustomerId_3617,89458.0,7454.833333333333,12,9691.00653214415,92712,7726.0,28000,0.25,0.75,4,2,3,0,financial_services,ChannelId_3,2,12.75,16.5,11.333333333333334,2018.0,72,12,92712,3,0
CustomerId_362,28000.0,3500.0,8,3927.9220242478627,46000,5750.0,14000,0.25,0.75,2,2,2,0,movies,ChannelId_3,2,11.875,21.625,12.0,2018.0,49,8,46000,3,0
CustomerId_3621,40000.0,4000.0,10,6164.414002968976,62000,6200.0,10000,0.3,0.7,2,2,3,0,airtime,ChannelId_3,2,9.8,15.4,1.4,2019.0,12,10,62000,2,0
CustomerId_3622,9000.0,3000.0,3,1732.0508075688772,9000,3000.0,5000,0.0,1.0,2,1,1,0,airtime,ChannelId_3,4,11.333333333333334,1.0,2.0,2019.0,12,3,9000,0,1
CustomerId_3623,-510.0,-170.0,3,762.6925986267338,1510,503.3333333333333,1000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,13.0,5.0,2.0,2019.0,8,3,1510,0,1
CustomerId_3624,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_1,2,19.0,11.0,1.0,2019.0,33,5,32000,2,0
CustomerId_3625,40000.0,5000.0,8,7704.358692139331,54000,6750.0,17000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,16.75,11.625,1.0,2019.0,30,8,54000,2,0
CustomerId_3626,50000.0,3571.4285714285716,14,8741.715073003834,112000,8000.0,20000,0.5,0.5,2,2,4,0,airtime,ChannelId_2,2,16.357142857142858,13.714285714285714,1.5714285714285714,2019.0,1,14,112000,2,0
CustomerId_3627,1500.0,1500.0,1,0.0,1500,1500.0,1500,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,18.0,28.0,12.0,2018.0,47,1,1500,0,1
CustomerId_3628,19000.0,1117.6470588235295,17,1005.5814823509127,21200,1247.0588235294117,3000,0.23529411764705882,0.7647058823529411,2,2,4,0,financial_services,ChannelId_3,2,16.0,21.470588235294116,9.411764705882353,2018.235294117647,28,17,21200,0,1
CustomerId_3629,22000.0,11000.0,2,12727.922061357855,22000,11000.0,20000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,15.0,19.0,12.0,2018.0,56,2,22000,3,0
CustomerId_3630,22000.0,11000.0,2,0.0,22000,11000.0,11000,0.0,1.0,2,1,1,0,financial_services,ChannelId_3,2,14.0,9.0,12.0,2018.0,66,2,22000,3,0
CustomerId_3631,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,13.0,25.0,1.0,2019.0,19,5,32000,2,0
CustomerId_3632,6865.0,326.9047619047619,21,1004.8463019169601,17215,819.7619047619048,2000,0.47619047619047616,0.5238095238095238,2,3,3,0,financial_services,ChannelId_3,2,16.80952380952381,10.952380952380953,1.7619047619047619,2019.0,4,21,17215,2,0
CustomerId_3633,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,22.0,5.0,1.0,2019.0,39,1,500,0,1
CustomerId_3634,2628793.0,1260.8119904076739,2085,5388.206927594541,2726207,1307.5333333333333,97650,0.47002398081534774,0.5299760191846523,2,2,4,0,airtime,ChannelId_3,2,14.067625899280575,18.68537170263789,11.978896882494006,2018.0019184652278,34,2085,2726207,1,0
CustomerId_3635,349801.96,6360.0356363636365,55,8861.137664952501,511604,9301.89090909091,20000,0.36363636363636365,0.6363636363636364,2,2,4,0,financial_services,ChannelId_3,2,13.709090909090909,13.89090909090909,6.254545454545455,2018.5272727272727,1,55,511604,2,0
CustomerId_3636,339700.0,6660.78431372549,51,9004.889303736554,492100,9649.019607843138,20000,0.35294117647058826,0.6470588235294118,2,2,4,0,financial_services,ChannelId_3,2,10.666666666666666,15.92156862745098,7.9411764705882355,2018.3529411764705,5,51,492100,2,0
CustomerId_3637,9750.0,696.4285714285714,14,633.8115121761618,10250,732.1428571428571,2000,0.35714285714285715,0.6428571428571429,2,2,2,0,airtime,ChannelId_3,4,9.785714285714286,17.571428571428573,1.3571428571428572,2019.0,10,14,10250,0,1
CustomerId_3638,780466.16,2309.0714792899407,338,3696.508363264668,905015,2677.559171597633,21000,0.33136094674556216,0.6686390532544378,4,2,4,0,financial_services,ChannelId_3,2,13.538461538461538,14.02662721893491,6.893491124260355,2018.473372781065,1,338,905015,2,0
CustomerId_3639,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,1.0,7.0,1.0,2019.0,38,1,2000,0,1
CustomerId_3641,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,11.777777777777779,26.666666666666668,7.111111111111111,2018.4444444444443,20,9,62000,2,0
CustomerId_3642,100000.0,10000.0,10,11566.61863582727,120400,12040.0,30000,0.3,0.7,2,2,3,0,airtime,ChannelId_3,2,18.5,18.1,5.4,2018.6,19,10,120400,2,0
CustomerId_3643,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,19.0,25.0,1.0,2019.0,19,5,32000,2,0
CustomerId_3645,180075.0,16370.454545454546,11,37031.69032764677,196926,17902.363636363636,124850,0.36363636363636365,0.6363636363636364,3,2,4,0,financial_services,ChannelId_3,2,12.090909090909092,20.09090909090909,1.0909090909090908,2019.0,5,11,196926,2,0
CustomerId_3646,74000.0,24666.666666666668,3,47961.7903474561,86000,28666.666666666668,80000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,11.0,14.0,12.0,2018.0,61,3,86000,3,0
CustomerId_3647,490.0,245.0,2,360.62445840513925,510,255.0,500,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,15.0,15.0,11.0,2018.0,90,2,510,3,0
CustomerId_3648,157720.0,9277.64705882353,17,17182.499192278377,200680,11804.70588235294,53500,0.5882352941176471,0.4117647058823529,3,2,3,0,financial_services,ChannelId_2,2,13.411764705882353,15.764705882352942,6.529411764705882,2018.4705882352941,7,17,200680,2,0
CustomerId_3649,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,11.0,30.0,1.0,2019.0,14,1,10000,0,1
CustomerId_3650,51740.0,1175.909090909091,44,2147.032910116828,58260,1324.090909090909,7000,0.4772727272727273,0.5227272727272727,2,2,2,0,airtime,ChannelId_3,2,11.227272727272727,16.954545454545453,8.636363636363637,2018.3181818181818,2,44,58260,2,0
CustomerId_3651,28654.0,1591.888888888889,18,1951.7643869643236,32036,1779.7777777777778,5000,0.4444444444444444,0.5555555555555556,3,2,3,0,financial_services,ChannelId_3,2,9.88888888888889,15.222222222222221,6.333333333333333,2018.5,7,18,32036,2,0
CustomerId_3653,100000.0,100000.0,1,0.0,100000,100000.0,100000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,21.0,5.0,1.0,2019.0,39,1,100000,2,0
CustomerId_3654,60000.0,4285.714285714285,14,6169.759644097497,92000,6571.428571428572,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,airtime,ChannelId_3,2,10.285714285714286,7.285714285714286,1.5714285714285714,2019.0,6,14,92000,2,0
CustomerId_3655,78250.0,2898.1481481481483,27,3822.5917879376,91550,3390.740740740741,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,15.148148148148149,19.77777777777778,6.7407407407407405,2018.4814814814815,12,27,91550,2,0
CustomerId_3656,121965.0,1967.1774193548388,62,5099.360324796111,200907,3240.435483870968,21800,0.45161290322580644,0.5483870967741935,5,3,4,0,financial_services,ChannelId_3,2,11.096774193548388,15.451612903225806,1.403225806451613,2019.0,2,62,200907,2,0
CustomerId_3658,142727.0,3036.744680851064,47,9445.832795167642,295810,6293.829787234043,50000,0.3404255319148936,0.6595744680851063,4,3,3,0,financial_services,ChannelId_3,2,15.340425531914894,11.787234042553191,11.914893617021276,2018.0,56,47,295810,3,0
CustomerId_3659,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,12.0,28.0,12.0,2018.0,47,6,41000,3,0
CustomerId_366,6000.0,750.0,8,1306.8500843085035,8400,1050.0,3000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,15.5,16.375,1.0,2019.0,19,8,8400,0,1
CustomerId_3660,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,19.0,1.0,1.0,2019.0,43,1,500,0,1
CustomerId_3663,169800.0,15436.363636363636,11,10479.148126376755,192410,17491.81818181818,25000,0.18181818181818182,0.8181818181818182,2,2,4,0,utility_bill,ChannelId_3,2,9.636363636363637,1.0,2.0,2019.0,12,11,192410,2,0
CustomerId_3664,1000000.0,1000000.0,1,0.0,1000000,1000000.0,1000000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,16.0,24.0,1.0,2019.0,20,1,1000000,2,0
CustomerId_3665,10000.0,5000.0,2,0.0,14000,7000.0,7000,0.0,1.0,1,1,1,0,movies,ChannelId_3,2,18.0,5.0,12.0,2018.0,70,2,14000,3,0
CustomerId_3666,20000.0,3333.3333333333335,6,7814.516406449389,42000,7000.0,11000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,16.0,11.0,1.0,2019.0,33,6,42000,2,0
CustomerId_3667,6450.0,1075.0,6,2159.5346720995244,8550,1425.0,5000,0.5,0.5,3,2,2,0,financial_services,ChannelId_2,2,10.166666666666666,26.0,1.0,2019.0,18,6,8550,0,1
CustomerId_3668,30000.0,5000.0,6,6511.528238439882,42000,7000.0,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,18.0,8.0,2.0,2019.0,5,6,42000,2,0
CustomerId_3670,79916.0,6147.384615384615,13,10220.080442756323,89074,6851.846153846154,33990,0.46153846153846156,0.5384615384615384,5,2,3,0,financial_services,ChannelId_3,2,10.538461538461538,8.0,2.0,2019.0,1,13,89074,2,0
CustomerId_3671,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,18.0,4.0,2.0,2019.0,9,1,10000,0,1
CustomerId_3672,100631.0,949.3490566037735,106,1936.4220763954029,114359,1078.8584905660377,14590,0.41509433962264153,0.5849056603773585,3,2,4,0,airtime,ChannelId_3,4,13.283018867924529,16.367924528301888,6.2075471698113205,2018.5471698113208,3,106,114359,2,0
CustomerId_3673,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,11.0,18.0,12.0,2018.0,57,1,10000,3,0
CustomerId_3678,98041.0,2042.5208333333333,48,5493.825151697957,105820,2204.5833333333335,28000,0.4375,0.5625,4,2,3,0,financial_services,ChannelId_3,2,13.458333333333334,18.041666666666668,1.0,2019.0,20,48,105820,2,0
CustomerId_368,25000.0,12500.0,2,10606.601717798212,25000,12500.0,20000,0.0,1.0,1,1,2,0,financial_services,ChannelId_3,2,9.5,20.0,1.0,2019.0,24,2,25000,2,0
CustomerId_3680,80000.0,4210.526315789473,19,5779.193978483131,112400,5915.789473684211,10180,0.3157894736842105,0.6842105263157895,2,2,3,0,financial_services,ChannelId_3,2,12.842105263157896,19.36842105263158,4.105263157894737,2018.7368421052631,12,19,112400,2,0
CustomerId_3681,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,20.0,7.0,12.0,2018.0,68,1,5000,3,0
CustomerId_3682,475.0,237.5,2,371.23106012293744,525,262.5,500,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,7.0,18.5,11.0,2018.0,86,2,525,3,0
CustomerId_3683,11875.0,494.7916666666667,24,604.6908645470565,13125,546.875,2000,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,11.416666666666666,12.333333333333334,10.0,2018.1666666666667,7,24,13125,0,1
CustomerId_3684,1980.0,396.0,5,896.7050797224247,4020,804.0,1000,0.4,0.6,2,2,4,0,financial_services,ChannelId_3,2,14.2,27.0,1.0,2019.0,13,5,4020,0,1
CustomerId_3685,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,7.0,25.0,1.0,2019.0,20,5,32000,2,0
CustomerId_3686,1370.0,456.6666666666667,3,433.16663460305125,1430,476.6666666666667,800,0.3333333333333333,0.6666666666666666,2,2,2,0,airtime,ChannelId_1,4,7.0,16.0,11.0,2018.0,90,3,1430,3,0
CustomerId_3687,1500.0,1500.0,1,0.0,1500,1500.0,1500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,7.0,18.0,1.0,2019.0,27,1,1500,0,1
CustomerId_3688,120000.0,4800.0,25,6278.269400612454,182000,7280.0,11000,0.28,0.72,2,2,3,0,financial_services,ChannelId_3,2,10.28,17.48,5.12,2018.64,12,25,182000,2,0
CustomerId_3689,40000.0,4444.444444444444,9,6559.556218051475,62000,6888.888888888889,11000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,16.333333333333332,16.0,7.555555555555555,2018.4444444444443,12,9,62000,2,0
CustomerId_369,80000.0,5000.0,16,8132.240363721016,132000,8250.0,21000,0.375,0.625,2,2,4,0,airtime,ChannelId_3,2,10.25,14.875,1.5,2019.0,1,16,132000,2,0
CustomerId_3690,416215.0,10405.375,40,20076.58801674803,477335,11933.375,100000,0.325,0.675,2,4,5,0,financial_services,ChannelId_3,2,10.375,10.025,8.15,2018.35,29,40,477335,2,0
CustomerId_3691,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,19.0,24.0,11.0,2018.0,81,1,10000,3,0
CustomerId_3693,980.0,490.0,2,721.2489168102785,1020,510.0,1000,0.5,0.5,2,2,2,0,airtime,ChannelId_1,2,10.0,12.0,1.0,2019.0,32,2,1020,0,1
CustomerId_3694,42840.0,486.8181818181818,88,498.3975366042733,46360,526.8181818181819,1500,0.4318181818181818,0.5681818181818182,2,2,3,0,airtime,ChannelId_3,4,15.272727272727273,17.238636363636363,5.306818181818182,2018.6022727272727,9,88,46360,2,0
CustomerId_3696,10000.0,1428.5714285714287,7,534.5224838248488,10000,1428.5714285714287,2000,0.0,1.0,2,1,1,0,airtime,ChannelId_3,1,11.714285714285714,18.428571428571427,11.428571428571429,2018.0,60,7,10000,3,0
CustomerId_3697,22010.0,2751.25,8,3609.572343089968,22390,2798.75,10000,0.25,0.75,2,2,3,0,financial_services,ChannelId_3,2,10.0,16.375,8.875,2018.25,11,8,22390,2,0
CustomerId_3698,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,14.0,1.0,2.0,2019.0,12,5,32000,2,0
CustomerId_3700,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,18.0,24.0,11.0,2018.0,81,1,5000,3,0
CustomerId_3701,1062500.0,26562.5,40,49028.79681031003,1114500,27862.5,240000,0.15,0.85,4,2,4,0,airtime,ChannelId_3,2,11.4,15.4,9.8,2018.2,27,40,1114500,2,0
CustomerId_3703,211975.0,4608.152173913043,46,5578.1469801255735,252825,5496.195652173913,21800,0.34782608695652173,0.6521739130434783,3,2,3,0,financial_services,ChannelId_3,2,15.521739130434783,19.804347826086957,2.260869565217391,2018.9130434782608,1,46,252825,2,0
CustomerId_3706,237590.0,2066.0,115,7717.821600889585,244010,2121.8260869565215,50000,0.4782608695652174,0.5217391304347826,2,2,4,0,financial_services,ChannelId_3,2,13.660869565217391,16.47826086956522,1.0,2019.0,25,115,244010,2,0
CustomerId_3707,120000.0,3428.5714285714284,35,5476.128485826215,182000,5200.0,10000,0.2,0.8,2,2,3,0,airtime,ChannelId_3,2,9.285714285714286,18.0,4.914285714285715,2018.6571428571428,12,35,182000,2,0
CustomerId_3708,20000.0,20000.0,1,0.0,20000,20000.0,20000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,17.0,18.0,11.0,2018.0,87,1,20000,3,0
CustomerId_3711,93432.0,1153.4814814814815,81,2157.521373654912,105690,1304.8148148148148,12700,0.3333333333333333,0.6666666666666666,4,2,3,0,financial_services,ChannelId_3,2,12.666666666666666,18.308641975308642,6.209876543209877,2018.5185185185185,7,81,105690,2,0
CustomerId_3712,288260.8,7391.302564102564,39,9863.598138276635,362412,9292.615384615385,50000,0.2564102564102564,0.7435897435897436,3,2,3,0,financial_services,ChannelId_3,2,7.0256410256410255,16.23076923076923,4.0256410256410255,2018.7435897435898,6,39,362412,2,0
CustomerId_3714,26000.0,3714.285714285714,7,6872.997543873796,39560,5651.428571428572,14000,0.2857142857142857,0.7142857142857143,3,2,3,0,airtime,ChannelId_3,2,14.428571428571429,1.8571428571428572,2.0,2019.0,9,7,39560,2,0
CustomerId_3715,33770.0,993.2352941176471,34,1092.3861027605835,38030,1118.5294117647059,3000,0.4117647058823529,0.5882352941176471,2,2,3,0,airtime,ChannelId_3,4,12.735294117647058,19.941176470588236,4.911764705882353,2018.6470588235295,4,34,38030,2,0
CustomerId_3716,67291.0,2803.7916666666665,24,5767.3763455519265,98501,4104.208333333333,12000,0.4166666666666667,0.5833333333333334,4,3,4,0,financial_services,ChannelId_3,2,10.958333333333334,21.25,8.791666666666666,2018.2916666666667,15,24,98501,2,0
